,title,link,link_alternative,link_icon,summary,ondemand,generationdate,beginposition,endposition,ingestiondate,orbitnumber,relativeorbitnumber,illuminationazimuthangle,illuminationzenithangle,vegetationpercentage,notvegetatedpercentage,waterpercentage,unclassifiedpercentage,mediumprobacloudspercentage,highprobacloudspercentage,snowicepercentage,cloudcoverpercentage,level1cpdiidentifier,gmlfootprint,footprint,format,processingbaseline,platformname,filename,instrumentname,instrumentshortname,size,s2datatakeid,producttype,platformidentifier,orbitdirection,platformserialidentifier,processinglevel,datastripidentifier,granuleidentifier,identifier,uuid
ec613ad1-ae06-4d3a-b37a-445e2712d9e2,S2B_MSIL2A_20220803T090559_N0400_R050_T38WMV_20220803T104429,https://scihub.copernicus.eu/dhus/odata/v1/Products('ec613ad1-ae06-4d3a-b37a-445e2712d9e2')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('ec613ad1-ae06-4d3a-b37a-445e2712d9e2')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('ec613ad1-ae06-4d3a-b37a-445e2712d9e2')/Products('Quicklook')/$value,"Date: 2022-08-03T09:05:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 637.28 MB",false,2022-08-03 10:44:29,2022-08-03 09:05:59.024,2022-08-03 09:05:59.024,2022-08-03 14:22:36.868,28247,50,180.321250424227,49.6642092062776,8.031657,0.785635,72.797304,1.005025,9.289849,6.906521,0.005429,16.215143,S2B_OPER_MSI_L1C_TL_2BPS_20220803T095153_A028247_T38WMV_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>67.61321819053234,44.901142167449926 67.48140959193215,44.7193270055388 67.34764297288193,44.53687550133896 67.21369036993718,44.35603571106834 67.07955286821863,44.17716074493691 66.94527313689609,44.00001706722059 66.81083309783251,43.82462077772124 66.67627553430313,43.65120047060224 66.6197859721463,43.5794526270243 66.61434593771413,42.74095809211157 67.59849024989063,42.647206748736004 67.61321819053234,44.901142167449926</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((42.74095809211157 66.61434593771413, 43.5794526270243 66.6197859721463, 43.65120047060224 66.67627553430313, 43.82462077772124 66.81083309783251, 44.00001706722059 66.94527313689609, 44.17716074493691 67.07955286821863, 44.35603571106834 67.21369036993718, 44.53687550133896 67.34764297288193, 44.7193270055388 67.48140959193215, 44.901142167449926 67.61321819053234, 42.647206748736004 67.59849024989063, 42.74095809211157 66.61434593771413)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220803T090559_N0400_R050_T38WMV_20220803T104429.SAFE,Multi-Spectral Instrument,MSI,637.28 MB,GS2B_20220803T090559_028247_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220803T104429_S20220803T091101_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220803T104429_A028247_T38WMV_N04.00,S2B_MSIL2A_20220803T090559_N0400_R050_T38WMV_20220803T104429,ec613ad1-ae06-4d3a-b37a-445e2712d9e2
6864aacd-5c3e-4936-8b31-90d3f1c6ebc6,S2B_MSIL2A_20220803T090559_N0400_R050_T37WDN_20220803T104429,https://scihub.copernicus.eu/dhus/odata/v1/Products('6864aacd-5c3e-4936-8b31-90d3f1c6ebc6')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('6864aacd-5c3e-4936-8b31-90d3f1c6ebc6')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('6864aacd-5c3e-4936-8b31-90d3f1c6ebc6')/Products('Quicklook')/$value,"Date: 2022-08-03T09:05:59.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 774.65 MB",false,2022-08-03 10:44:29,2022-08-03 09:05:59.024,2022-08-03 09:05:59.024,2022-08-03 14:22:27.582,28247,50,172.940681009246,48.0114540708823,0.9995059999999999,0.028286,84.149694,0.006308,3.339887,4.072267,0.0,10.522973,S2B_OPER_MSI_L1C_TL_2BPS_20220803T095153_A028247_T37WDN_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>65.80591820047655,36.81208254407019 65.8214035188828,39.21354956502474 64.8362407624999,39.20571148892141 64.8214388312971,36.892314281559564 65.80591820047655,36.81208254407019</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((36.892314281559564 64.8214388312971, 39.20571148892141 64.8362407624999, 39.21354956502474 65.8214035188828, 36.81208254407019 65.80591820047655, 36.892314281559564 64.8214388312971)))",SAFE,04.00,Sentinel-2,S2B_MSIL2A_20220803T090559_N0400_R050_T37WDN_20220803T104429.SAFE,Multi-Spectral Instrument,MSI,774.65 MB,GS2B_20220803T090559_028247_N04.00,S2MSI2A,2017-013A,DESCENDING,Sentinel-2B,Level-2A,S2B_OPER_MSI_L2A_DS_2BPS_20220803T104429_S20220803T091101_N04.00,S2B_OPER_MSI_L2A_TL_2BPS_20220803T104429_A028247_T37WDN_N04.00,S2B_MSIL2A_20220803T090559_N0400_R050_T37WDN_20220803T104429,6864aacd-5c3e-4936-8b31-90d3f1c6ebc6
d3dd46bc-4268-4612-a4d3-19f896fa2a32,S2A_MSIL2A_20220802T084611_N0400_R107_T38WMA_20220802T133700,https://scihub.copernicus.eu/dhus/odata/v1/Products('d3dd46bc-4268-4612-a4d3-19f896fa2a32')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('d3dd46bc-4268-4612-a4d3-19f896fa2a32')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('d3dd46bc-4268-4612-a4d3-19f896fa2a32')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 76.41 MB",false,2022-08-02 13:37:00,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 17:04:49.184,37141,107,174.036193580256,50.3914807734881,5.004725,0.082747,94.867182,0.001268,0.0,0.0,0.0,0.044077,S2A_OPER_MSI_L1C_TL_ATOS_20220802T093648_A037141_T38WMA_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>67.76997515356597,42.62909505708047 67.75434661557205,42.75046708467036 67.74360752703667,42.83353929637661 67.71529636847282,43.04922533119378 67.71512673171509,43.04904916663378 67.71509999481052,43.04924729142347 67.71331147570609,43.04739227072164 67.64366279353851,43.57126748431952 67.64385819249227,43.57147452819051 67.6430706192953,43.57734277335536 67.64325910364755,43.5775428375032 67.6431773368866,43.578157087252286 67.6442211994078,43.57926448753837 67.61600248530864,43.77468283164532 67.58362227038835,43.99837597369929 67.56211719056415,44.14570451433368 67.56011784712481,44.14353310796142 67.52220704177296,44.3967078653675 67.51083911140967,42.65589998394241 67.76997515356597,42.62909505708047</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((42.65589998394241 67.51083911140967, 44.3967078653675 67.52220704177296, 44.14353310796142 67.56011784712481, 44.14570451433368 67.56211719056415, 43.99837597369929 67.58362227038835, 43.77468283164532 67.61600248530864, 43.57926448753837 67.6442211994078, 43.578157087252286 67.6431773368866, 43.5775428375032 67.64325910364755, 43.57734277335536 67.6430706192953, 43.57147452819051 67.64385819249227, 43.57126748431952 67.64366279353851, 43.04739227072164 67.71331147570609, 43.04924729142347 67.71509999481052, 43.04904916663378 67.71512673171509, 43.04922533119378 67.71529636847282, 42.83353929637661 67.74360752703667, 42.75046708467036 67.75434661557205, 42.62909505708047 67.76997515356597, 42.65589998394241 67.51083911140967)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T38WMA_20220802T133700.SAFE,Multi-Spectral Instrument,MSI,76.41 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T133700_S20220802T085123_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T133700_A037141_T38WMA_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T38WMA_20220802T133700,d3dd46bc-4268-4612-a4d3-19f896fa2a32
3c503e4e-83f1-4d53-bd02-c10198fb8152,S2A_MSIL2A_20220802T084611_N0400_R107_T37WFQ_20220802T133700,https://scihub.copernicus.eu/dhus/odata/v1/Products('3c503e4e-83f1-4d53-bd02-c10198fb8152')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('3c503e4e-83f1-4d53-bd02-c10198fb8152')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('3c503e4e-83f1-4d53-bd02-c10198fb8152')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 614.75 MB",false,2022-08-02 13:37:00,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 17:02:08.329,37141,107,172.352103881482,49.5225453786488,1.364197,0.068,81.784815,0.003996,0.490498,0.098558,0.0,16.778992,S2A_OPER_MSI_L1C_TL_ATOS_20220802T093648_A037141_T37WFQ_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>66.61321284870458,41.30955241983692 66.67052067081444,41.36225228028808 66.81121546626409,41.492895508736 66.95180816964601,41.62475739973717 67.09231425289741,41.75833477093239 67.23279432759917,41.89334073169604 67.37320908898327,42.030277729288095 67.51350155743707,42.16940714932496 67.57867697600771,42.234840378174795 67.54071485725473,43.92547642794084 66.55925945032392,43.72991384287751 66.61321284870458,41.30955241983692</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((43.72991384287751 66.55925945032392, 43.92547642794084 67.54071485725473, 42.234840378174795 67.57867697600771, 42.16940714932496 67.51350155743707, 42.030277729288095 67.37320908898327, 41.89334073169604 67.23279432759917, 41.75833477093239 67.09231425289741, 41.62475739973717 66.95180816964601, 41.492895508736 66.81121546626409, 41.36225228028808 66.67052067081444, 41.30955241983692 66.61321284870458, 43.72991384287751 66.55925945032392)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T37WFQ_20220802T133700.SAFE,Multi-Spectral Instrument,MSI,614.75 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T133700_S20220802T085123_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T133700_A037141_T37WFQ_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T37WFQ_20220802T133700,3c503e4e-83f1-4d53-bd02-c10198fb8152
f453d123-a92b-4be4-95dc-537c75e4ccd4,S2A_MSIL2A_20220802T084611_N0400_R107_T38WPT_20220802T133700,https://scihub.copernicus.eu/dhus/odata/v1/Products('f453d123-a92b-4be4-95dc-537c75e4ccd4')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('f453d123-a92b-4be4-95dc-537c75e4ccd4')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('f453d123-a92b-4be4-95dc-537c75e4ccd4')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 54.13 MB",false,2022-08-02 13:37:00,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 17:00:54.583,37141,107,179.628412597178,47.5736982512276,63.81988499999999,1.500809,1.046755,0.813841,10.170261,9.440597,0.0,19.610858,S2A_OPER_MSI_L1C_TL_ATOS_20220802T093648_A037141_T38WPT_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>65.79664842858247,47.6060483744356 65.76456647966418,47.56804437213543 65.62879452746608,47.409169579896925 65.49292342739423,47.251835640439104 65.4078885833135,47.15461728528217 65.80593069527565,47.18704341735237 65.79664842858247,47.6060483744356</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((47.15461728528217 65.4078885833135, 47.251835640439104 65.49292342739423, 47.409169579896925 65.62879452746608, 47.56804437213543 65.76456647966418, 47.6060483744356 65.79664842858247, 47.18704341735237 65.80593069527565, 47.15461728528217 65.4078885833135)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T38WPT_20220802T133700.SAFE,Multi-Spectral Instrument,MSI,54.13 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T133700_S20220802T085123_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T133700_A037141_T38WPT_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T38WPT_20220802T133700,f453d123-a92b-4be4-95dc-537c75e4ccd4
dd85f871-0f37-4b9f-abcd-b15d032ad05a,S2A_MSIL2A_20220802T084611_N0400_R107_T37WFR_20220802T133700,https://scihub.copernicus.eu/dhus/odata/v1/Products('dd85f871-0f37-4b9f-abcd-b15d032ad05a')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('dd85f871-0f37-4b9f-abcd-b15d032ad05a')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('dd85f871-0f37-4b9f-abcd-b15d032ad05a')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 115.85 MB",false,2022-08-02 13:37:00,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 16:54:48.691,37141,107,172.546976909104,50.4062207966648,0.098553,0.017057,95.930541,0.000181,0.000136,0.0,0.0,3.953671,S2A_OPER_MSI_L1C_TL_ATOS_20220802T093648_A037141_T37WFR_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>67.49277299306479,42.14885042827574 67.51350155743707,42.16940714932496 67.65368490306079,42.310145009338704 67.79290541929356,42.451017437432554 67.75434661557205,42.75046708467036 67.74360752703667,42.83353929637661 67.71529636847282,43.04922533119378 67.71512673171509,43.04904916663378 67.71509999481052,43.04924729142347 67.71331147570609,43.04739227072164 67.64366279353851,43.57126748431952 67.64385819249227,43.57147452819051 67.6430706192953,43.57734277335536 67.64325910364755,43.5775428375032 67.6431773368866,43.578157087252286 67.6442211994078,43.57926448753837 67.61600248530864,43.77468283164532 67.59244256906626,43.937442458280266 67.45331220472977,43.907346269785535 67.49277299306479,42.14885042827574</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((43.907346269785535 67.45331220472977, 43.937442458280266 67.59244256906626, 43.77468283164532 67.61600248530864, 43.57926448753837 67.6442211994078, 43.578157087252286 67.6431773368866, 43.5775428375032 67.64325910364755, 43.57734277335536 67.6430706192953, 43.57147452819051 67.64385819249227, 43.57126748431952 67.64366279353851, 43.04739227072164 67.71331147570609, 43.04924729142347 67.71509999481052, 43.04904916663378 67.71512673171509, 43.04922533119378 67.71529636847282, 42.83353929637661 67.74360752703667, 42.75046708467036 67.75434661557205, 42.451017437432554 67.79290541929356, 42.310145009338704 67.65368490306079, 42.16940714932496 67.51350155743707, 42.14885042827574 67.49277299306479, 43.907346269785535 67.45331220472977)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T37WFR_20220802T133700.SAFE,Multi-Spectral Instrument,MSI,115.85 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T133700_S20220802T085123_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T133700_A037141_T37WFR_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T37WFR_20220802T133700,dd85f871-0f37-4b9f-abcd-b15d032ad05a
826c9587-5586-400d-ae3c-3acb0175cdb0,S2A_MSIL2A_20220802T084611_N0400_R107_T38WMV_20220802T133700,https://scihub.copernicus.eu/dhus/odata/v1/Products('826c9587-5586-400d-ae3c-3acb0175cdb0')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('826c9587-5586-400d-ae3c-3acb0175cdb0')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('826c9587-5586-400d-ae3c-3acb0175cdb0')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 854.33 MB",false,2022-08-02 13:37:00,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 16:44:48.071,37141,107,174.080440996906,49.4954441126754,28.368220000000004,0.752409,62.511939000000005,0.085253,1.015797,1.280885,0.0,4.840753,S2A_OPER_MSI_L1C_TL_ATOS_20220802T093648_A037141_T38WMV_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>67.60629571763262,43.84174036557402 67.58362227038835,43.99837597369929 67.56211719056415,44.14570451433368 67.56011784712481,44.14353310796142 67.4854091421383,44.642450450538 67.48547857987589,44.64252732549711 67.48546665443118,44.64260689537279 67.48559147713546,44.64274484060555 67.48554407496526,44.643060734004784 67.48558504884414,44.64310609500434 67.48473379922396,44.648776405557214 67.4859198896085,44.65008896783094 67.48440191314921,44.65957405983758 67.46164759784655,44.80159339557376 67.44297925757957,44.91788177943283 67.3984784463186,45.19463437635293 67.396783214458,45.192718249405175 67.3909508798156,45.22757215035026 66.63043284737198,45.22049861707265 66.61434593771413,42.74095809211157 67.59849024989063,42.647206748736004 67.60629571763262,43.84174036557402</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((42.74095809211157 66.61434593771413, 45.22049861707265 66.63043284737198, 45.22757215035026 67.3909508798156, 45.192718249405175 67.396783214458, 45.19463437635293 67.3984784463186, 44.91788177943283 67.44297925757957, 44.80159339557376 67.46164759784655, 44.65957405983758 67.48440191314921, 44.65008896783094 67.4859198896085, 44.648776405557214 67.48473379922396, 44.64310609500434 67.48558504884414, 44.643060734004784 67.48554407496526, 44.64274484060555 67.48559147713546, 44.64260689537279 67.48546665443118, 44.64252732549711 67.48547857987589, 44.642450450538 67.4854091421383, 44.14353310796142 67.56011784712481, 44.14570451433368 67.56211719056415, 43.99837597369929 67.58362227038835, 43.84174036557402 67.60629571763262, 42.647206748736004 67.59849024989063, 42.74095809211157 66.61434593771413)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T38WMV_20220802T133700.SAFE,Multi-Spectral Instrument,MSI,854.33 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T133700_S20220802T085123_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T133700_A037141_T38WMV_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T38WMV_20220802T133700,826c9587-5586-400d-ae3c-3acb0175cdb0
c61a26d8-ee01-45d9-a6b8-850fc8bc046f,S2A_MSIL2A_20220802T084611_N0400_R107_T37UDA_20220802T133700,https://scihub.copernicus.eu/dhus/odata/v1/Products('c61a26d8-ee01-45d9-a6b8-850fc8bc046f')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('c61a26d8-ee01-45d9-a6b8-850fc8bc046f')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('c61a26d8-ee01-45d9-a6b8-850fc8bc046f')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 587.01 MB",false,2022-08-02 13:37:00,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 16:40:39.874,37141,107,165.059673839769,37.5504473237145,65.585667,5.844346,0.307453,0.420029,6.015546999999999,1.957638,0.0,19.437958,S2A_OPER_MSI_L1C_TL_ATOS_20220802T093648_A037141_T37UDA_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>55.04370551712319,38.60391044575417 54.99086975333014,38.57179507455441 54.84797074077384,38.48548647031243 54.70505793962069,38.399350764051896 54.56200483775733,38.314194241079534 54.41879616683257,38.229714925722895 54.2755912968204,38.14548547792905 54.13234627874839,38.06192225883208 54.05361682560523,38.01622633410591 54.050496442234184,37.47192012271634 55.03692054207882,37.43460163901321 55.04370551712319,38.60391044575417</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((37.47192012271634 54.050496442234184, 38.01622633410591 54.05361682560523, 38.06192225883208 54.13234627874839, 38.14548547792905 54.2755912968204, 38.229714925722895 54.41879616683257, 38.314194241079534 54.56200483775733, 38.399350764051896 54.70505793962069, 38.48548647031243 54.84797074077384, 38.57179507455441 54.99086975333014, 38.60391044575417 55.04370551712319, 37.43460163901321 55.03692054207882, 37.47192012271634 54.050496442234184)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T37UDA_20220802T133700.SAFE,Multi-Spectral Instrument,MSI,587.01 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T133700_S20220802T085123_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T133700_A037141_T37UDA_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T37UDA_20220802T133700,c61a26d8-ee01-45d9-a6b8-850fc8bc046f
325dceeb-b9c7-4487-8f55-76861b73659b,S2A_MSIL2A_20220802T084611_N0400_R107_T39WWR_20220802T123157,https://scihub.copernicus.eu/dhus/odata/v1/Products('325dceeb-b9c7-4487-8f55-76861b73659b')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('325dceeb-b9c7-4487-8f55-76861b73659b')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('325dceeb-b9c7-4487-8f55-76861b73659b')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 18.92 MB",false,2022-08-02 12:31:57,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 16:34:40.565,37141,107,184.315283762381,50.3449704047747,31.669783999999996,3.8750270000000007,61.326015,1.336702,0.9081410000000001,0.10301,0.0,1.011151,S2A_OPER_MSI_L1C_TL_ATOS_20220802T090923_A037141_T39WWR_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>68.51078750147714,51.230255513779845 68.48306930591198,51.18839455894276 68.35663806439695,50.99951397055767 68.51263213037203,50.999510741957984 68.51078750147714,51.230255513779845</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((50.99951397055767 68.35663806439695, 51.18839455894276 68.48306930591198, 51.230255513779845 68.51078750147714, 50.999510741957984 68.51263213037203, 50.99951397055767 68.35663806439695)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T39WWR_20220802T123157.SAFE,Multi-Spectral Instrument,MSI,18.92 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T123157_S20220802T084609_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T123157_A037141_T39WWR_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T39WWR_20220802T123157,325dceeb-b9c7-4487-8f55-76861b73659b
7af60e31-e641-497d-b8c5-60bb71814879,S2A_MSIL2A_20220802T084611_N0400_R107_T39WWT_20220802T123157,https://scihub.copernicus.eu/dhus/odata/v1/Products('7af60e31-e641-497d-b8c5-60bb71814879')/$value,https://scihub.copernicus.eu/dhus/odata/v1/Products('7af60e31-e641-497d-b8c5-60bb71814879')/,https://scihub.copernicus.eu/dhus/odata/v1/Products('7af60e31-e641-497d-b8c5-60bb71814879')/Products('Quicklook')/$value,"Date: 2022-08-02T08:46:11.024Z, Instrument: MSI, Satellite: Sentinel-2, Size: 646.98 MB",false,2022-08-02 12:31:57,2022-08-02 08:46:11.024,2022-08-02 08:46:11.024,2022-08-02 16:22:38.175,37141,107,184.207953980147,52.132913945025,0.000994,0.000514,80.905771,0.0,5.284362,7.336084,0.0,19.092719,S2A_OPER_MSI_L1C_TL_ATOS_20220802T090923_A037141_T39WWT_N04.00,"<gml:Polygon srsName=""http://www.opengis.net/gml/srs/epsg.xml#4326"" xmlns:gml=""http://www.opengis.net/gml"">
   <gml:outerBoundaryIs>
      <gml:LinearRing>
         <gml:coordinates>70.13818269730845,53.89695507506938 70.05090070492224,53.7418737797831 69.9216347301355,53.51522625502333 69.79212280426361,53.29076740965138 69.66230726065812,53.068891787565576 69.53223007271932,52.84899639898386 69.40188391458469,52.631899820833695 69.30949565481886,52.48024054916784 69.32139673047041,50.999492510177504 70.30601749291662,50.99946824095416 70.28242673530563,53.916447245716384 70.13818269730845,53.89695507506938</gml:coordinates>
      </gml:LinearRing>
   </gml:outerBoundaryIs>
</gml:Polygon>","MULTIPOLYGON (((52.48024054916784 69.30949565481886, 52.631899820833695 69.40188391458469, 52.84899639898386 69.53223007271932, 53.068891787565576 69.66230726065812, 53.29076740965138 69.79212280426361, 53.51522625502333 69.9216347301355, 53.7418737797831 70.05090070492224, 53.89695507506938 70.13818269730845, 53.916447245716384 70.28242673530563, 50.99946824095416 70.30601749291662, 50.999492510177504 69.32139673047041, 52.48024054916784 69.30949565481886)))",SAFE,04.00,Sentinel-2,S2A_MSIL2A_20220802T084611_N0400_R107_T39WWT_20220802T123157.SAFE,Multi-Spectral Instrument,MSI,646.98 MB,GS2A_20220802T084611_037141_N04.00,S2MSI2A,2015-028A,DESCENDING,Sentinel-2A,Level-2A,S2A_OPER_MSI_L2A_DS_ATOS_20220802T123157_S20220802T084609_N04.00,S2A_OPER_MSI_L2A_TL_ATOS_20220802T123157_A037141_T39WWT_N04.00,S2A_MSIL2A_20220802T084611_N0400_R107_T39WWT_20220802T123157,7af60e31-e641-497d-b8c5-60bb71814879
